id,key,value,type
823943590,IPP:CODATIVIDA,0,regular
823943590,IPP:DESIGNACAO,0817618,regular
823943616,name,Escola Municipal Medeiros e Albuquerque,regular
823943616,source,IPP,regular
823943616,IPP:CRE,03,regular
823943616,amenity,school,regular
823943616,IPP:CHAVE,11844,regular
823943616,IPP:BAIRRO,Engenho Novo,regular
823943616,IPP:COD_SMA,011844,regular
823943616,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11844&cmd=load,regular
823943616,IPP:COD_INEP,33073023,regular
823943616,IPP:ENDERECO,"Rua Bolívia, 62  ",regular
823943616,IPP:CODBAIRRO,061,regular
823943616,IPP:TELEFONES,2261-3307,regular
823943616,IPP:CODATIVIDA,0,regular
823943616,IPP:DESIGNACAO,0313014,regular
823943616,IPP:FLG_VALIDA,S,regular
823943674,name,Escola Municipal Frota Pessoa,regular
823943674,source,IPP,regular
823943674,IPP:CRE,06,regular
823943674,amenity,school,regular
823943674,IPP:CHAVE,11415,regular
823943674,IPP:BAIRRO,Costa Barros,regular
823943674,IPP:COD_SMA,011415,regular
823943674,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11415&cmd=load,regular
823943674,IPP:COD_INEP,33087067,regular
823943674,IPP:ENDERECO,"Rua Acataia, 205  ",regular
823943674,IPP:CODBAIRRO,113,regular
823943674,IPP:TELEFONES,3339-1407,regular
823943674,IPP:CODATIVIDA,0,regular
823943674,IPP:DESIGNACAO,0625012,regular
823943674,IPP:FLG_VALIDA,S,regular
823943732,name,Creche Municipal Caracol,regular
823943732,source,IPP,regular
823943732,IPP:CRE,04,regular
823943732,IPP:OBS,Tel: 2270-6136,regular
823943732,amenity,school,regular
823943732,IPP:CHAVE,18661,regular
823943732,IPP:BAIRRO,Penha,regular
823943732,IPP:COD_SMA,018661,regular
823943732,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18661&cmd=load,regular
823943732,IPP:COD_INEP,33096554,regular
823943732,IPP:ENDERECO,RUA MARAGOGI195,regular
823943732,IPP:CODBAIRRO,043,regular
823943732,IPP:TELEFONES,2270-6136,regular
823943732,IPP:CODATIVIDA,0,regular
823943732,IPP:DESIGNACAO,0411605,regular
823943732,IPP:FLG_VALIDA,S,regular
823943762,name,Escola Municipal Rosaria Trotta,regular
823943762,source,IPP,regular
823943762,IPP:CRE,09,regular
823943762,amenity,school,regular
823943762,IPP:CHAVE,11103,regular
823943762,IPP:BAIRRO,Campo Grande,regular
823943762,IPP:COD_SMA,011103,regular
823943762,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11103&cmd=load,regular
823943762,IPP:COD_INEP,33083380,regular
823943762,IPP:ENDERECO,"Pça. Rosária Trotta, S/Nº ",regular
823943762,IPP:CODBAIRRO,144,regular
823943762,IPP:TELEFONES,2413-4095,regular
823943762,IPP:CODATIVIDA,0,regular
823943762,IPP:DESIGNACAO,0918020,regular
823943762,IPP:FLG_VALIDA,S,regular
823943806,name,Escola Municipal Hildegardo de Noronha,regular
823943806,source,IPP,regular
823943806,IPP:CRE,06,regular
823943806,amenity,school,regular
823943806,IPP:CHAVE,11400,regular
823943806,IPP:BAIRRO,Anchieta,regular
823943806,IPP:COD_SMA,011400,regular
823943806,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11400&cmd=load,regular
823943806,IPP:COD_INEP,33087113,regular
823943806,IPP:ENDERECO,"Rua Nagóia, S/Nº  ",regular
823943806,IPP:CODBAIRRO,107,regular
823943806,IPP:TELEFONES,2455-4351,regular
823943806,IPP:CODATIVIDA,0,regular
823943806,IPP:DESIGNACAO,0622027,regular
823943806,IPP:FLG_VALIDA,S,regular
823943855,name,Escola Municipal José Marti,regular
823943855,source,IPP,regular
823943855,IPP:CRE,03,regular
823943855,amenity,school,regular
823943855,IPP:CHAVE,10902,regular
823943855,IPP:BAIRRO,Engenho Da Rainha,regular
823943855,IPP:COD_SMA,010902,regular
823943855,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10902&cmd=load,regular
823943855,IPP:COD_INEP,33072892,regular
823943855,IPP:ENDERECO,"Pça. Abuna, S/Nº",regular
823943855,IPP:CODBAIRRO,055,regular
823943855,IPP:TELEFONES,2269-7147,regular
823943855,IPP:CODATIVIDA,0,regular
823943855,IPP:DESIGNACAO,0312029,regular
823943855,IPP:FLG_VALIDA,S,regular
823943951,name,Escola Municipal Irmã Zélia,regular
823943951,phone,+55-21-34571006,regular
823943951,source,IPP,regular
823943951,IPP:CRE,05,regular
823943951,amenity,school,regular
823943951,IPP:CHAVE,11004,regular
823943951,city,Rio de Janeiro,addr
823943951,IPP:BAIRRO,Vaz Lobo,regular
823943951,IPP:COD_SMA,011004,regular
823943951,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11004&cmd=load,regular
823943951,street,Avenida Ministro Edgard Romero,addr
823943951,IPP:COD_INEP,33076189,regular
823943951,country,BR,addr
823943951,IPP:CODBAIRRO,084,regular
823943951,IPP:CODATIVIDA,0,regular
823943951,IPP:DESIGNACAO,0515060,regular
823943951,IPP:FLG_VALIDA,S,regular
823943951,housenumber,895,addr
823943976,name,Escola Municipal Waldir Azevedo Franco,regular
823943976,source,IPP,regular
823943976,IPP:CRE,08,regular
823943976,amenity,school,regular
823943976,IPP:CHAVE,11024,regular
823943976,IPP:BAIRRO,Bangu,regular
823943976,IPP:COD_SMA,011024,regular
823943976,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11024&cmd=load,regular
823943976,IPP:COD_INEP,33081247,regular
823943976,IPP:ENDERECO,"Rua dos Estampadores, 985  ",regular
823943976,IPP:CODBAIRRO,141,regular
823943976,IPP:TELEFONES,3331-1475,regular
823943976,IPP:CODATIVIDA,0,regular
823943976,IPP:DESIGNACAO,0817024,regular
823943976,IPP:FLG_VALIDA,S,regular
823943992,name,Escola Municipal Conselheiro Mayrink,regular
823943992,source,IPP,regular
823943992,IPP:CRE,02,regular
823943992,amenity,school,regular
823943992,IPP:CHAVE,10871,regular
823943992,IPP:BAIRRO,Maracanã,regular
823943992,IPP:COD_SMA,010871,regular
823943992,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10871&cmd=load,regular
823943992,IPP:COD_INEP,33067031,regular
823943992,IPP:ENDERECO,"Pça. General Portinho, 2  ",regular
823943992,IPP:CODBAIRRO,035,regular
823943992,IPP:TELEFONES,2567-9241,regular
823943992,IPP:CODATIVIDA,0,regular
823943992,IPP:DESIGNACAO,0209004,regular
823943992,IPP:FLG_VALIDA,S,regular
823944038,name,Creche Municipal Cora Coralina,regular
823944038,source,IPP,regular
823944038,IPP:CRE,04,regular
823944038,IPP:OBS,Tel: 2462-4592,regular
823944038,amenity,school,regular
823944038,IPP:CHAVE,18669,regular
823944038,IPP:BAIRRO,Ilha Do Governador,regular
823944038,IPP:COD_SMA,018669,regular
823944038,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18669&cmd=load,regular
823944038,IPP:COD_INEP,33122830,regular
823944038,IPP:ENDERECO,AVENIDA DO MAGISTERIOS/N,regular
823944038,IPP:TELEFONES,2462-4592,regular
823944038,IPP:CODATIVIDA,0,regular
823944038,IPP:DESIGNACAO,0420602,regular
823944038,IPP:FLG_VALIDA,S,regular
823944057,name,Ciep Avenida dos Desfiles 5a a 8a,regular
823944057,source,IPP,regular
823944057,IPP:CRE,01,regular
823944057,amenity,school,regular
823944057,IPP:CHAVE,10786,regular
823944057,IPP:BAIRRO,Cidade Nova,regular
823944057,IPP:COD_SMA,010786,regular
823944057,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10786&cmd=load,regular
823944057,IPP:COD_INEP,33149259,regular
823944057,IPP:ENDERECO,"Avenida Salvador de Sá, S/Nº",regular
823944057,IPP:CODBAIRRO,008,regular
823944057,IPP:TELEFONES,2293-0077,regular
823944057,IPP:CODATIVIDA,0,regular
823944057,IPP:DESIGNACAO,0102504,regular
823944103,name,Creche Municipal Senninha,regular
823944103,note,S/N,regular
823944103,source,IPP,regular
823944103,IPP:CRE,01,regular
823944103,amenity,kindergarten,regular
823944103,IPP:CHAVE,18763,regular
823944103,IPP:BAIRRO,Caju,regular
823944103,IPP:COD_SMA,018763,regular
823944103,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18763&cmd=load,regular
823944103,street,Travessa Mangueira,addr
823944103,IPP:COD_INEP,33122369,regular
823944103,IPP:CODBAIRRO,004,regular
823944103,IPP:CODATIVIDA,0,regular
823944103,IPP:DESIGNACAO,0101603,regular
823944103,IPP:FLG_VALIDA,S,regular
823944118,name,Creche Municipal Fallet,regular
823944118,source,IPP,regular
823944118,IPP:CRE,01,regular
823944118,amenity,school,regular
823944118,IPP:BAIRRO,Santa Teresa,regular
823944118,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor= &cmd=load,regular
823944118,IPP:COD_INEP,33230021,regular
823944118,IPP:ENDERECO,"Rua Fallet, 302",regular
823944118,IPP:CODBAIRRO,014,regular
823944118,IPP:CODATIVIDA,0,regular
823944118,IPP:DESIGNACAO,0123603,regular
823944154,name,Escola Municipal Isaias Alves,regular
823944154,source,IPP,regular
823944154,IPP:CRE,06,regular
823944154,IPP:OBS,um pouco mais acima num telhado branco na direção do ponto azul,regular
823944154,amenity,school,regular
823944154,IPP:CHAVE,11394,regular
823944154,IPP:BAIRRO,Guadalupe,regular
823944154,IPP:COD_SMA,011394,regular
823944154,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11394&cmd=load,regular
823944154,IPP:COD_INEP,33087121,regular
823944154,IPP:ENDERECO,"Rua Dom José de Souza, S/Nº  ",regular
823944154,IPP:CODBAIRRO,106,regular
823944154,IPP:TELEFONES,3390-6850,regular
823944154,IPP:CODATIVIDA,0,regular
823944154,IPP:DESIGNACAO,0622021,regular
823944154,IPP:FLG_VALIDA,N,regular
823944171,name,Creche Municipal Padre Valter da Costa Santos,regular
823944171,source,IPP,regular
823944171,IPP:CRE,09,regular
823944171,amenity,school,regular
823944171,IPP:CHAVE,39742,regular
823944171,IPP:BAIRRO,Campo Grande,regular
823944171,IPP:COD_SMA,039742,regular
823944171,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=39742&cmd=load,regular
823944171,IPP:COD_INEP,33158134,regular
823944171,IPP:ENDERECO,Luis Carlos Precher - Conjunto Santa Maria s/nº ,regular
823944171,IPP:CODBAIRRO,144,regular
823944171,IPP:CODATIVIDA,0,regular
823944171,IPP:DESIGNACAO,0918616,regular
823944171,IPP:FLG_VALIDA,S,regular
823944203,name,Creche Municipal Jardim Monte Santo,regular
823944203,source,IPP,regular
823944203,IPP:CRE,09,regular
823944203,amenity,school,regular
823944203,IPP:CHAVE,18703,regular
823944203,IPP:BAIRRO,Campo Grande,regular
823944203,IPP:COD_SMA,018703,regular
823944203,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18703&cmd=load,regular
823944203,IPP:COD_INEP,33137013,regular
823944203,IPP:ENDERECO,RUA SANANDUVAS/N,regular
823944203,IPP:CODBAIRRO,144,regular
823944203,IPP:CODATIVIDA,0,regular
823944203,IPP:DESIGNACAO,0918608,regular
823944203,IPP:FLG_VALIDA,S,regular
823944323,name,Escola Municipal Goiás,regular
823944323,phone,+55-21-22697945,regular
823944323,source,IPP,regular
823944323,IPP:CRE,03,regular
823944323,amenity,school,regular
823944323,IPP:CHAVE,11816,regular
823944323,city,Rio de Janeiro,addr
823944323,IPP:BAIRRO,Encantado,regular
823944323,IPP:COD_SMA,011816,regular
823944323,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11816&cmd=load,regular
823944323,street,Rua Goiás,addr
823944323,IPP:COD_INEP,33072779,regular
823944323,country,BR,addr
823944323,IPP:CODBAIRRO,068,regular
823944323,IPP:CODATIVIDA,0,regular
823944323,IPP:DESIGNACAO,0313042,regular
823944323,IPP:FLG_VALIDA,S,regular
823944323,housenumber,248,addr
823944764,name,Escola Municipal Manuel de Abreu,regular
823944764,source,IPP,regular
823944764,IPP:CRE,06,regular
823944764,amenity,school,regular
823944764,IPP:CHAVE,11426,regular
823944764,IPP:BAIRRO,Pavuna,regular
823944764,IPP:COD_SMA,011426,regular
823944764,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11426&cmd=load,regular
823944764,IPP:COD_INEP,33087180,regular
823944764,IPP:ENDERECO,"Rua Auta de Sousa, S/Nº  ",regular
823944764,IPP:CODBAIRRO,114,regular
823944764,IPP:TELEFONES,3837-6524,regular
823944764,IPP:CODATIVIDA,0,regular
823944764,IPP:DESIGNACAO,0625022,regular
823944764,IPP:FLG_VALIDA,S,regular
823944940,name,Creche Municipal Jeciá de Freitas Ferreira,regular
823944940,phone,+55-21-24733594,regular
823944940,source,IPP,regular
823944940,IPP:CRE,05,regular
823944940,amenity,kindergarten,regular
823944940,IPP:BAIRRO,Irajá,regular
823944940,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor= &cmd=load,regular
823944940,street,Praça Nossa Senhora Da Apresentação,addr
823944940,IPP:COD_INEP,33144591,regular
823944940,IPP:CODBAIRRO,076,regular
823944940,IPP:CODATIVIDA,0,regular
823944940,IPP:DESIGNACAO,0514602,regular
823944940,housenumber,298,addr
823944960,name,Ciep Oswald de Andrade,regular
823944960,source,IPP,regular
823944960,IPP:CRE,06,regular
823944960,amenity,school,regular
823944960,IPP:CHAVE,11403,regular
823944960,IPP:BAIRRO,Parque Anchieta,regular
823944960,IPP:COD_SMA,011403,regular
823944960,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11403&cmd=load,regular
823944960,IPP:COD_INEP,33086516,regular
823944960,IPP:ENDERECO,"Praça Zelma Pereira, S/Nº  ",regular
823944960,IPP:CODBAIRRO,108,regular
823944960,IPP:TELEFONES,2455-6487,regular
823944960,IPP:CODATIVIDA,0,regular
823944960,IPP:DESIGNACAO,0622203,regular
823944960,IPP:FLG_VALIDA,S,regular
823945003,name,Escola Municipal Professor Ary Quintella,regular
823945003,source,IPP,regular
823945003,IPP:CRE,04,regular
823945003,amenity,school,regular
823945003,IPP:CHAVE,11357,regular
823945003,IPP:BAIRRO,Penha Circular,regular
823945003,IPP:COD_SMA,011357,regular
823945003,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11357&cmd=load,regular
823945003,IPP:COD_INEP,33070784,regular
823945003,IPP:ENDERECO,"Rua Eng. Moreira Lima, 54  ",regular
823945003,IPP:CODBAIRRO,044,regular
823945003,IPP:TELEFONES,3252-0014,regular
823945003,IPP:CODATIVIDA,0,regular
823945003,IPP:DESIGNACAO,0411018,regular
823945003,IPP:FLG_VALIDA,S,regular
823945027,name,Creche Municipal Vila Progresso,regular
823945027,source,IPP,regular
823945027,IPP:CRE,08,regular
823945027,amenity,kindergarten,regular
823945027,IPP:CHAVE,18783,regular
823945027,IPP:BAIRRO,Bangu,regular
823945027,IPP:COD_SMA,018783,regular
823945027,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18783&cmd=load,regular
823945027,street,Rua Doutor Lucio Florin,addr
823945027,IPP:COD_INEP,33080011,regular
823945027,IPP:CODBAIRRO,141,regular
823945027,IPP:CODATIVIDA,0,regular
823945027,IPP:DESIGNACAO,0817602,regular
823945027,IPP:FLG_VALIDA,S,regular
823945027,housenumber,28,addr
823945050,name,Classe em Cooperação Paroquial Nossa Senhora do Loreto,regular
823945050,source,IPP,regular
823945050,IPP:CRE,07,regular
823945050,IPP:OBS,"A escola fica na Praça N. Senhora do Loreto, próxima ao número 26.",regular
823945050,amenity,school,regular
823945050,IPP:CHAVE,11455,regular
823945050,IPP:BAIRRO,Freguesia Jacarepaguá,regular
823945050,IPP:COD_SMA,011455,regular
823945050,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11455&cmd=load,regular
823945050,IPP:COD_INEP,33078211,regular
823945050,IPP:ENDERECO,"Ladeira da Freguesia, S/Nº  ",regular
823945050,IPP:CODBAIRRO,120,regular
823945050,IPP:TELEFONES,3392-0522,regular
823945050,IPP:CODATIVIDA,0,regular
823945050,IPP:DESIGNACAO,0716028,regular
823945050,IPP:FLG_VALIDA,S,regular
823945067,name,Escola Municipal Luiz Edmundo,regular
823945067,source,IPP,regular
823945067,IPP:CRE,09,regular
823945067,amenity,school,regular
823945067,IPP:CHAVE,11145,regular
823945067,IPP:BAIRRO,Campo Grande,regular
823945067,IPP:COD_SMA,011145,regular
823945067,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11145&cmd=load,regular
823945067,IPP:COD_INEP,33083053,regular
823945067,IPP:ENDERECO,"Rua Felix Bernardelli, S/Nº - Vila Nova",regular
823945067,IPP:CODBAIRRO,144,regular
823945067,IPP:TELEFONES,3394-6085,regular
823945067,IPP:CODATIVIDA,0,regular
823945067,IPP:DESIGNACAO,0918062,regular
823945067,IPP:FLG_VALIDA,S,regular
823945082,name,Creche Municipal Fazenda Coqueiros II,regular
823945082,source,IPP,regular
823945082,IPP:CRE,08,regular
823945082,amenity,school,regular
823945082,IPP:CHAVE,19118,regular
823945082,IPP:BAIRRO,Senador Camara,regular
823945082,IPP:COD_SMA,019118,regular
823945082,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=19118&cmd=load,regular
823945082,IPP:COD_INEP,33150370,regular
823945082,IPP:ENDERECO,TRAVESSA DAS GARCASS/N,regular
823945082,IPP:CODBAIRRO,142,regular
823945082,IPP:CODATIVIDA,0,regular
823945082,IPP:DESIGNACAO,0817614,regular
823945082,IPP:FLG_VALIDA,S,regular
823945122,name,Escola Municipal Jardim de Infância Ana de Barros Câmara,regular
823945122,source,IPP,regular
823945122,IPP:CRE,06,regular
823945122,amenity,school,regular
823945122,IPP:CHAVE,11411,regular
823945122,IPP:BAIRRO,Coelho Neto,regular
823945122,IPP:COD_SMA,011411,regular
823945122,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11411&cmd=load,regular
823945122,IPP:COD_INEP,33088292,regular
823945122,IPP:ENDERECO,"Rua Theremin, S/Nº  ",regular
823945122,IPP:CODBAIRRO,110,regular
823945122,IPP:TELEFONES,38372777,regular
823945122,IPP:CODATIVIDA,0,regular
823945122,IPP:DESIGNACAO,0625007,regular
823945122,IPP:FLG_VALIDA,S,regular
823945298,name,Creche Municipal Sylvia Orthof,regular
823945298,note,Local sem número,regular
823945298,phone,+55-21-25969613,regular
823945298,source,IPP,regular
823945298,IPP:CRE,03,regular
823945298,IPP:OBS,Localização errada. Tel: 2596-9613,regular
823945298,amenity,kindergarten,regular
823945298,IPP:CHAVE,17900,regular
823945298,city,Rio de Janeiro,addr
823945298,IPP:BAIRRO,Piedade,regular
823945298,IPP:COD_SMA,017900,regular
823945298,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=17900&cmd=load,regular
823945298,street,Rua Solimões,addr
823945298,IPP:COD_INEP,33136840,regular
823945298,country,BR,addr
823945298,IPP:CODBAIRRO,069,regular
823945298,IPP:CODATIVIDA,0,regular
823945298,IPP:DESIGNACAO,0313603,regular
823945298,IPP:FLG_VALIDA,N,regular
823945366,name,Escola Municipal Mario Piragibe,regular
823945366,source,IPP,regular
823945366,IPP:CRE,06,regular
823945366,amenity,school,regular
823945366,IPP:CHAVE,11397,regular
823945366,IPP:BAIRRO,Anchieta,regular
823945366,IPP:COD_SMA,011397,regular
823945366,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11397&cmd=load,regular
823945366,IPP:COD_INEP,33087199,regular
823945366,IPP:ENDERECO,"Rua Alcobaça, 1.127  ",regular
823945366,IPP:CODBAIRRO,107,regular
823945366,IPP:TELEFONES,3339-2012,regular
823945366,IPP:CODATIVIDA,0,regular
823945366,IPP:DESIGNACAO,0622024,regular
823945366,IPP:FLG_VALIDA,S,regular
823945435,name,Escola Municipal Professora Sonia Maria Maltez Fernandez,regular
823945435,source,IPP,regular
823945435,IPP:CRE,09,regular
823945435,amenity,school,regular
823945435,IPP:CHAVE,19398,regular
823945435,IPP:BAIRRO,Campo Grande,regular
823945435,IPP:COD_SMA,019398,regular
823945435,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=19398&cmd=load,regular
823945435,IPP:COD_INEP,33149305,regular
823945435,IPP:ENDERECO,"Rua da Consolação, 138  ",regular
823945435,IPP:CODBAIRRO,144,regular
823945435,IPP:CODATIVIDA,0,regular
823945435,IPP:DESIGNACAO,0918087,regular
823945435,IPP:FLG_VALIDA,S,regular
823945539,name,Escola Municipal Professor Almo Saturnino,regular
823945539,source,IPP,regular
823945539,IPP:CRE,09,regular
823945539,amenity,school,regular
823945539,IPP:CHAVE,11736,regular
823945539,IPP:BAIRRO,Campo Grande,regular
823945539,IPP:COD_SMA,011736,regular
823945539,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11736&cmd=load,regular
823945539,IPP:COD_INEP,33081697,regular
823945539,IPP:ENDERECO,"Avenida Aldo Botelho, S/Nº - Benjamin Dumont",regular
823945539,IPP:CODBAIRRO,144,regular
823945539,IPP:TELEFONES,2415-7556,regular
823945539,IPP:CODATIVIDA,0,regular
823945539,IPP:DESIGNACAO,0918091,regular
823945539,IPP:FLG_VALIDA,S,regular
823945629,name,Escola Municipal Juan Montalvo,regular
823945629,source,IPP,regular
823945629,IPP:CRE,07,regular
823945629,amenity,school,regular
823945629,IPP:CHAVE,11640,regular
823945629,IPP:BAIRRO,Taquara,regular
823945629,IPP:COD_SMA,011640,regular
823945629,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11640&cmd=load,regular
823945629,IPP:COD_INEP,33078033,regular
823945629,IPP:ENDERECO,"Avenida Nelson Cardoso, 1.221 F  ",regular
823945629,IPP:CODBAIRRO,122,regular
823945629,IPP:TELEFONES,2423-3336,regular
823945629,IPP:CODATIVIDA,0,regular
823945629,IPP:DESIGNACAO,0716044,regular
823945629,IPP:FLG_VALIDA,S,regular
823945674,name,Creche Municipal Tauá,regular
823945674,source,IPP,regular
823945674,IPP:CRE,04,regular
823945674,amenity,school,regular
823945674,IPP:BAIRRO,Tauá,regular
823945674,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor= &cmd=load,regular
823945674,IPP:COD_INEP,33227810,regular
823945674,IPP:ENDERECO,"Rua Menino Jesus de Praga, S/N",regular
823945674,IPP:CODBAIRRO,101,regular
823945674,IPP:CODATIVIDA,0,regular
823945674,IPP:DESIGNACAO,0420606,regular
823945735,name,Escola Municipal Rostham Pedro de Farias,regular
823945735,phone,+55 21 2595-5511,regular
823945735,source,IPP,regular
823945735,amenity,school,regular
823945735,city,Rio de Janeiro,addr
823945735,street,Rua Dos Lírios,addr
823945735,suburb,Cavalcanti,addr
823945735,housenumber,46,addr
823945982,name,Escola Municipal Norbertina de Souza Gouveia,regular
823945982,source,IPP,regular
823945982,IPP:CRE,08,regular
823945982,amenity,school,regular
823945982,IPP:CHAVE,11073,regular
823945982,IPP:BAIRRO,Bangu,regular
823945982,IPP:COD_SMA,011073,regular
823945982,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11073&cmd=load,regular
823945982,IPP:COD_INEP,33080569,regular
823945982,IPP:ENDERECO,"Avenida Etipóia, S/Nº -V. Kennedy  ",regular
823945982,IPP:CODBAIRRO,141,regular
823945982,IPP:TELEFONES,2405-1310,regular
823945982,IPP:CODATIVIDA,0,regular
823945982,IPP:DESIGNACAO,0817073,regular
823945982,IPP:FLG_VALIDA,S,regular
823946104,name,Creche Municipal Sonho Infantil,regular
823946104,source,IPP,regular
823946104,IPP:CRE,01,regular
823946104,amenity,school,regular
823946104,IPP:BAIRRO,Rio Comprido,regular
823946104,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor= &cmd=load,regular
823946104,IPP:COD_INEP,33147370,regular
823946104,IPP:ENDERECO,"Rua Infante de Sagres, 275 Fundos",regular
823946104,IPP:CODBAIRRO,007,regular
823946104,IPP:TELEFONES,22734219,regular
823946104,IPP:CODATIVIDA,0,regular
823946104,IPP:DESIGNACAO,0103604,regular
823946716,name,Escola Municipal Jorge Jabour,regular
823946716,phone,+55-21-24042521,regular
823946716,source,IPP,regular
823946716,IPP:CRE,08,regular
823946716,amenity,school,regular
823946716,IPP:CHAVE,11034,regular
823946716,IPP:BAIRRO,Senador Camará,regular
823946716,IPP:COD_SMA,011034,regular
823946716,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11034&cmd=load,regular
823946716,street,Rua Raul Azevedo,addr
823946716,IPP:COD_INEP,33080615,regular
823946716,IPP:CODBAIRRO,142,regular
823946716,IPP:CODATIVIDA,0,regular
823946716,IPP:DESIGNACAO,0817034,regular
823946716,IPP:FLG_VALIDA,S,regular
823946716,housenumber,442,addr
823947386,name,Creche Municipal José Félix,regular
823947386,source,IPP,regular
823947386,IPP:CRE,08,regular
823947386,amenity,school,regular
823947386,IPP:CHAVE,18628,regular
823947386,IPP:BAIRRO,Senador Camará,regular
823947386,IPP:COD_SMA,018628,regular
823947386,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=18628&cmd=load,regular
823947386,IPP:COD_INEP,33144770,regular
823947386,IPP:ENDERECO,RUA CENIRA CAMPOSS/N,regular
823947386,IPP:CODBAIRRO,142,regular
823947386,IPP:CODATIVIDA,0,regular
823947386,IPP:DESIGNACAO,0817601,regular
823947863,name,Ciep Dom Oscar Romero,regular
823947863,source,IPP,regular
823947863,IPP:CRE,05,regular
823947863,IPP:OBS,O ciep fica onde está a Mendes Viana,regular
823947863,amenity,school,regular
823947863,IPP:CHAVE,11609,regular
823947863,IPP:BAIRRO,Colégio,regular
823947863,IPP:COD_SMA,011609,regular
823947863,IPP:ENDNOVO,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11609&cmd=load,regular
823947863,IPP:COD_INEP,33073970,regular
823947863,IPP:ENDERECO,"Estr. do Colégio, S/Nº  ",regular
823947863,IPP:CODBAIRRO,077,regular
823947863,IPP:TELEFONES,3371-6920,regular
823947863,IPP:CODATIVIDA,0,regular
823947863,IPP:DESIGNACAO,0514501,regular
823947863,IPP:FLG_VALIDA,N,regular
823948149,name,Creche Municipal Acauã,regular
823948149,source,IPP,regular
823948149,IPP:CRE,04,regular
